csp,service,op_name,op_kind,is_independent,python_call,yaml_action,required_params,optional_params,param_count,output_fields,output_fields_types,compliance_categories,resource_type,target_resource_id_param,iam_action,ciem_rule_count,ciem_rule_yaml,is_active,updated_at
k8s,clusterrole,k8s.clusterrole.create,write_other,No,client.create(),create,,,0,,,,,,clusterrole:create,0,,true,2026-04-17T14:43:55Z
k8s,clusterrole,k8s.clusterrole.update,write_other,No,client.update(),update,,,0,,,,,,clusterrole:update,0,,true,2026-04-17T14:43:55Z
k8s,clusterrole,k8s.clusterrole.delete,write_other,No,client.delete(),delete,,,0,,,,,,clusterrole:delete,0,,true,2026-04-17T14:43:55Z
k8s,clusterrolebinding,k8s.clusterrolebinding.create,write_other,No,client.create(),create,,,0,,,,,,clusterrolebinding:create,0,,true,2026-04-17T14:43:55Z
k8s,clusterrolebinding,k8s.clusterrolebinding.update,write_other,No,client.update(),update,,,0,,,,,,clusterrolebinding:update,0,,true,2026-04-17T14:43:55Z
k8s,clusterrolebinding,k8s.clusterrolebinding.delete,write_other,No,client.delete(),delete,,,0,,,,,,clusterrolebinding:delete,0,,true,2026-04-17T14:43:55Z
k8s,configmap,k8s.configmap.create,write_other,No,client.create(),create,,,0,,,,,,configmap:create,0,,true,2026-04-17T14:43:55Z
k8s,configmap,k8s.configmap.update,write_other,No,client.update(),update,,,0,,,,,,configmap:update,0,,true,2026-04-17T14:43:55Z
k8s,configmap,k8s.configmap.delete,write_other,No,client.delete(),delete,,,0,,,,,,configmap:delete,0,,true,2026-04-17T14:43:55Z
k8s,daemonset,k8s.daemonset.create,write_other,No,client.create(),create,,,0,,,,,,daemonset:create,0,,true,2026-04-17T14:43:55Z
k8s,daemonset,k8s.daemonset.update,write_other,No,client.update(),update,,,0,,,,,,daemonset:update,0,,true,2026-04-17T14:43:55Z
k8s,daemonset,k8s.daemonset.delete,write_other,No,client.delete(),delete,,,0,,,,,,daemonset:delete,0,,true,2026-04-17T14:43:55Z
k8s,deployment,k8s.deployment.create,write_other,No,client.create(),create,,,0,,,,,,deployment:create,0,,true,2026-04-17T14:43:55Z
k8s,deployment,k8s.deployment.update,write_other,No,client.update(),update,,,0,,,,,,deployment:update,0,,true,2026-04-17T14:43:55Z
k8s,deployment,k8s.deployment.delete,write_other,No,client.delete(),delete,,,0,,,,,,deployment:delete,0,,true,2026-04-17T14:43:55Z
k8s,deployment,k8s.deployment.patch,write_other,No,client.patch(),patch,,,0,,,,,,deployment:patch,0,,true,2026-04-17T14:43:55Z
k8s,ingress,k8s.ingress.create,write_other,No,client.create(),create,,,0,,,,,,ingress:create,0,,true,2026-04-17T14:43:55Z
k8s,ingress,k8s.ingress.update,write_other,No,client.update(),update,,,0,,,,,,ingress:update,0,,true,2026-04-17T14:43:55Z
k8s,ingress,k8s.ingress.delete,write_other,No,client.delete(),delete,,,0,,,,,,ingress:delete,0,,true,2026-04-17T14:43:55Z
k8s,namespace,k8s.namespace.create,write_other,No,client.create(),create,,,0,,,,,,namespace:create,0,,true,2026-04-17T14:43:55Z
k8s,namespace,k8s.namespace.delete,write_other,No,client.delete(),delete,,,0,,,,,,namespace:delete,0,,true,2026-04-17T14:43:55Z
k8s,networkpolicy,k8s.networkpolicy.create,write_other,No,client.create(),create,,,0,,,,,,networkpolicy:create,0,,true,2026-04-17T14:43:55Z
k8s,networkpolicy,k8s.networkpolicy.update,write_other,No,client.update(),update,,,0,,,,,,networkpolicy:update,0,,true,2026-04-17T14:43:55Z
k8s,networkpolicy,k8s.networkpolicy.delete,write_other,No,client.delete(),delete,,,0,,,,,,networkpolicy:delete,0,,true,2026-04-17T14:43:55Z
k8s,persistentvolume,k8s.persistentvolume.create,write_other,No,client.create(),create,,,0,,,,,,persistentvolume:create,0,,true,2026-04-17T14:43:55Z
k8s,persistentvolume,k8s.persistentvolume.delete,write_other,No,client.delete(),delete,,,0,,,,,,persistentvolume:delete,0,,true,2026-04-17T14:43:55Z
k8s,persistentvolumeclaim,k8s.persistentvolumeclaim.create,write_other,No,client.create(),create,,,0,,,,,,persistentvolumeclaim:create,0,,true,2026-04-17T14:43:55Z
k8s,persistentvolumeclaim,k8s.persistentvolumeclaim.update,write_other,No,client.update(),update,,,0,,,,,,persistentvolumeclaim:update,0,,true,2026-04-17T14:43:55Z
k8s,persistentvolumeclaim,k8s.persistentvolumeclaim.delete,write_other,No,client.delete(),delete,,,0,,,,,,persistentvolumeclaim:delete,0,,true,2026-04-17T14:43:55Z
k8s,pod,k8s.pod.create,write_other,No,client.create(),create,,,0,,,,,,pod:create,0,,true,2026-04-17T14:43:55Z
k8s,pod,k8s.pod.update,write_other,No,client.update(),update,,,0,,,,,,pod:update,0,,true,2026-04-17T14:43:55Z
k8s,pod,k8s.pod.delete,write_other,No,client.delete(),delete,,,0,,,,,,pod:delete,0,,true,2026-04-17T14:43:55Z
k8s,pod,k8s.pod.patch,write_other,No,client.patch(),patch,,,0,,,,,,pod:patch,0,,true,2026-04-17T14:43:55Z
k8s,role,k8s.role.create,write_other,No,client.create(),create,,,0,,,,,,role:create,0,,true,2026-04-17T14:43:55Z
k8s,role,k8s.role.update,write_other,No,client.update(),update,,,0,,,,,,role:update,0,,true,2026-04-17T14:43:55Z
k8s,role,k8s.role.delete,write_other,No,client.delete(),delete,,,0,,,,,,role:delete,0,,true,2026-04-17T14:43:55Z
k8s,rolebinding,k8s.rolebinding.create,write_other,No,client.create(),create,,,0,,,,,,rolebinding:create,0,,true,2026-04-17T14:43:55Z
k8s,rolebinding,k8s.rolebinding.update,write_other,No,client.update(),update,,,0,,,,,,rolebinding:update,0,,true,2026-04-17T14:43:55Z
k8s,rolebinding,k8s.rolebinding.delete,write_other,No,client.delete(),delete,,,0,,,,,,rolebinding:delete,0,,true,2026-04-17T14:43:55Z
k8s,secret,k8s.secret.create,write_other,No,client.create(),create,,,0,,,,,,secret:create,0,,true,2026-04-17T14:43:55Z
k8s,secret,k8s.secret.update,write_other,No,client.update(),update,,,0,,,,,,secret:update,0,,true,2026-04-17T14:43:55Z
k8s,secret,k8s.secret.delete,write_other,No,client.delete(),delete,,,0,,,,,,secret:delete,0,,true,2026-04-17T14:43:55Z
k8s,service,k8s.service.create,write_other,No,client.create(),create,,,0,,,,,,service:create,0,,true,2026-04-17T14:43:55Z
k8s,service,k8s.service.update,write_other,No,client.update(),update,,,0,,,,,,service:update,0,,true,2026-04-17T14:43:55Z
k8s,service,k8s.service.delete,write_other,No,client.delete(),delete,,,0,,,,,,service:delete,0,,true,2026-04-17T14:43:55Z
k8s,serviceaccount,k8s.serviceaccount.create,write_other,No,client.create(),create,,,0,,,,,,serviceaccount:create,0,,true,2026-04-17T14:43:55Z
k8s,serviceaccount,k8s.serviceaccount.update,write_other,No,client.update(),update,,,0,,,,,,serviceaccount:update,0,,true,2026-04-17T14:43:55Z
k8s,serviceaccount,k8s.serviceaccount.delete,write_other,No,client.delete(),delete,,,0,,,,,,serviceaccount:delete,0,,true,2026-04-17T14:43:55Z
k8s,statefulset,k8s.statefulset.create,write_other,No,client.create(),create,,,0,,,,,,statefulset:create,0,,true,2026-04-17T14:43:55Z
k8s,statefulset,k8s.statefulset.update,write_other,No,client.update(),update,,,0,,,,,,statefulset:update,0,,true,2026-04-17T14:43:55Z
k8s,statefulset,k8s.statefulset.delete,write_other,No,client.delete(),delete,,,0,,,,,,statefulset:delete,0,,true,2026-04-17T14:43:55Z
